,ItemCode, WarehouseCode, BinLocation, ReorderMethod, QuantityOnHand, QuantityOnPurchaseOrder, QuantityOnSalesOrder, QuantityOnBackOrder, AverageCost, QuantityRequiredForWO, EconomicOrderQty, ReorderPointQty, MinimumOrderQty, MaximumOnHandQty, QuantityOnWorkOrder, QuantityInShipping, TotalWarehouseValue, CostCalcQtyCommitted, CostCalcCostCommitted, DateCreated, TimeCreated, UserCreatedKey, DateUpdated, TimeUpdated, UserUpdatedKey, LastPhysicalCountDate
14285,93100XBEE.B,MTG,,E,25.000000,0.000000,0.000000,0.000000,4.877200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.93,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-10,12.23365,0000000003,2022-09-30
14286,93100XBEE.B,SSI,,E,0.000000,0.000000,0.000000,0.000000,2.635900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14287,93101FRA1,MTG,,E,700.000000,0.000000,0.000000,0.000000,0.042600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.82,0.000000,0.000000,2016-02-15,6.6044,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14288,93101LMA1,MTG,,E,260.000000,0.000000,0.000000,0.000000,0.045900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.93,0.000000,0.000000,2017-12-08,9.46296,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14289,93101LMA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.045900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2018-02-01,9.36296,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14290,93105A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-31,11.81542,0000000007,2022-09-30
14291,93105CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-06-05,13.37378,0000000007,2022-10-31,11.81542,0000000007,2022-09-30
14292,93106CP1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14293,93108A1,MTG,,E,2457.000000,6000.000000,0.000000,0.000000,0.044100,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,108.35,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-04,13.7704,0000000036,2022-09-30
14294,93108A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.024300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14295,93108A2,MTG,,E,2440.000000,6000.000000,0.000000,0.000000,0.036900,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,89.99,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-04,13.773,0000000036,2022-09-30
14296,93108A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.021300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14297,93108CA1,MTG,,E,727.000000,0.000000,0.000000,0.000000,0.037300,0.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,27.12,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14298,93108CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.024600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14299,93108CA2,MTG,,E,764.000000,0.000000,0.000000,0.000000,0.031700,0.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,24.22,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14300,93108CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.019400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14301,93108CP1,MTG,,E,3447.000000,0.000000,0.000000,0.000000,0.068300,0.000000,0.000000,950.000000,0.000000,0.000000,0.000000,0.000000,235.28,0.000000,0.000000,2013-12-10,9.19529,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14302,93108CP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.064300,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2015-05-26,9.84472,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14303,93108DA1VA,MTG,,E,836.000000,0.000000,0.000000,0.000000,0.031400,0.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,26.22,0.000000,0.000000,2015-10-28,14.3142,0000000007,2022-11-02,15.12289,0000000003,2022-09-30
14304,93108DA1VA,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.024800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-04-20,14.49108,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14305,93108DA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14306,93108DA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14307,93108DA2VA,MTG,,E,804.000000,0.000000,0.000000,0.000000,0.026100,0.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,21.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-02,15.12289,0000000003,2022-09-30
14308,93108DA2VA,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14309,93108DGA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.024100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14310,93108DGA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14311,93108DGA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14312,93108DP1,MTG,,E,2459.000000,0.000000,0.000000,0.000000,0.068800,0.000000,0.000000,1350.000000,0.000000,0.000000,0.000000,0.000000,169.20,0.000000,0.000000,2016-01-08,5.96711,0000000007,2022-11-02,15.12289,0000000003,2022-09-30
14313,93108DP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-08-23,8.53591,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14314,93108EA1,MTG,,E,1300.000000,0.000000,0.000000,0.000000,0.033200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.21,0.000000,0.000000,2014-04-29,14.56997,0000000007,2022-11-21,14.87175,0000000003,2022-09-30
14315,93108EA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.024700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-12-09,9.73044,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14316,93108EA2,MTG,,E,1400.000000,0.000000,0.000000,0.000000,0.028900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.46,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-21,14.87175,0000000003,2022-09-30
14317,93108EA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14318,93108EFA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.024100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14319,93108EFA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14320,93108EP1,MTG,,E,3243.000000,0.000000,0.000000,0.000000,0.066900,0.000000,0.000000,1800.000000,0.000000,0.000000,0.000000,0.000000,216.96,0.000000,0.000000,2014-05-21,13.30223,0000000007,2022-11-22,11.17063,0000000003,2022-09-30
14321,93108EP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,0.000000,1800.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-12-12,12.16508,0000000003,2022-12-01,9.79128,0000000003,2022-09-30
14322,93108ESA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.024200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-05-12,5.78976,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14323,93108ESA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-05-12,5.79426,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14324,93108ESA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-08-12,10.1586,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14325,93108ESP1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.063900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-05-21,13.38839,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14326,93108FA1,MTG,,E,631.000000,0.000000,0.000000,0.000000,0.033600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.20,0.000000,0.000000,2014-04-29,14.62288,0000000007,2022-12-16,12.73892,0000000003,2022-09-30
14327,93108FA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.025100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-12-12,12.16508,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14328,93108FA2,MTG,,E,619.000000,0.000000,0.000000,0.000000,0.028600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.71,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-16,12.73892,0000000003,2022-09-30
14329,93108FA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14330,93108FINA1,MTG,,E,1202.000000,0.000000,0.000000,0.000000,0.032600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.23,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-15,15.01151,0000000003,2022-09-30
14331,93108FINA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.026700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-06-14,8.9513,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14332,93108FINA2,MTG,,E,1202.000000,0.000000,0.000000,0.000000,0.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.23,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-15,15.01151,0000000003,2022-09-30
14333,93108FINA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.022100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14334,93108FINP1,MTG,,E,2106.000000,2000.000000,0.000000,0.000000,0.068400,0.000000,0.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,144.05,0.000000,0.000000,2016-04-05,12.79379,0000000007,2023-01-04,14.11296,0000000036,2022-09-30
14335,93108FINP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2018-11-01,11.98445,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14336,93108FP1,MTG,,E,2658.000000,0.000000,0.000000,0.000000,0.068800,0.000000,0.000000,1250.000000,0.000000,0.000000,0.000000,0.000000,182.99,0.000000,0.000000,2014-05-21,13.39684,0000000007,2022-12-19,9.78515,0000000003,2022-09-30
14337,93108FP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2015-12-08,10.03474,0000000003,2023-01-03,8.65472,0000000003,2022-09-30
14338,93108FSNA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.92726,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14339,93108FSNA2,MTG,,E,534.000000,0.000000,0.000000,0.000000,0.276800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.80,0.000000,0.000000,2017-11-01,7.93273,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14340,93108FSNA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.276700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2022-03-11,10.88081,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14341,93108FSNP1,MTG,,E,1557.000000,0.000000,0.000000,0.000000,0.064200,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000000,99.96,0.000000,0.000000,2017-11-01,7.93834,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14342,93108GA1,MTG,,E,370.000000,0.000000,0.000000,0.000000,0.024200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.97,0.000000,0.000000,2014-05-12,5.87659,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14343,93108GA1VA,MTG,,E,700.000000,0.000000,0.000000,0.000000,0.025200,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,17.66,0.000000,0.000000,2015-10-27,10.52887,0000000007,2022-11-10,9.23345,0000000003,2022-09-30
14344,93108GA1VA,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.025000,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2022-11-08,9.81582,0000000003,2022-11-10,9.23345,0000000003,
14345,93108GA2,MTG,,E,808.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.65,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14346,93108GA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14347,93108GA2VA,MTG,,E,550.000000,0.000000,0.000000,0.000000,0.022200,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,12.21,0.000000,0.000000,2015-11-10,14.80246,0000000007,2022-11-02,15.12289,0000000003,2022-09-30
14348,93108GP1,MTG,,E,2093.000000,0.000000,0.000000,0.000000,0.066100,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,0.000000,138.40,0.000000,0.000000,2014-05-21,13.40369,0000000007,2022-11-02,15.12289,0000000003,2022-09-30
14349,93108GPDA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.95459,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14350,93108GPDA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.202700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.95929,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14351,93108GPDP1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.064200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.96526,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14352,93108ITA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.024200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-05-12,5.90548,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14353,93108ITA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-05-12,5.9091,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14354,93108ITP1,MTG,,E,2000.000000,0.000000,0.000000,0.000000,0.066100,0.000000,0.000000,900.000000,0.000000,0.000000,0.000000,0.000000,132.25,0.000000,0.000000,2014-05-21,13.41385,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14355,93108NOA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.023500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-02-09,12.00509,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14356,93108NOA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.019800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-02-09,12.00921,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14357,93108P1,MTG,,E,12491.000000,0.000000,0.000000,0.000000,0.068000,0.000000,0.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,849.14,0.000000,0.000000,2013-12-10,9.20188,0000000007,2022-12-19,11.62677,0000000003,2022-09-30
14358,93108P1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.067000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-02-20,9.90881,0000000003,2023-01-03,8.65472,0000000003,2022-09-30
14359,93108P1E,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-05-03,7.42632,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14360,93108P1E,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.075000,0.000000,0.000000,1800.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2013-01-03,13.86641,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14361,93108SIFA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.98206,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14362,93108SIFA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.211700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.98583,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14363,93108SIFP1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.064200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-01,7.9765,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14364,93116A1,MTG,,E,2928.000000,0.000000,0.000000,0.000000,0.119800,0.000000,0.000000,0.000000,3000.000000,0.000000,0.000000,0.000000,350.76,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-07,6.91769,0000000036,2022-09-30
14365,93116A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.119800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14366,93116A2,MTG,,E,2907.000000,0.000000,0.000000,0.000000,0.080300,0.000000,0.000000,1500.000000,3000.000000,0.000000,0.000000,0.000000,233.44,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14367,93116A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.080300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14368,93116CA1,MTG,,E,260.000000,0.000000,0.000000,0.000000,0.117700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.59,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-24,19.54504,0000000003,2022-09-30
14369,93116CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.061400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14370,93116CA2,MTG,,E,260.000000,0.000000,0.000000,0.000000,0.063400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.48,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-24,19.54504,0000000003,2022-09-30
14371,93116CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14372,93116CP1,MTG,,E,1770.000000,0.000000,0.000000,0.000000,0.094600,0.000000,0.000000,1200.000000,0.000000,0.000000,0.000000,0.000000,167.51,0.000000,0.000000,2013-12-10,9.21595,0000000007,2022-10-24,19.54504,0000000003,2022-09-30
14373,93116CP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.075000,0.000000,0.000000,1200.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2018-06-25,10.48782,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14374,93116DGA1,MTG,,E,435.000000,0.000000,0.000000,0.000000,0.136100,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,59.19,0.000000,0.000000,2015-10-27,10.5846,0000000007,2022-11-22,11.17063,0000000003,2022-09-30
14375,93116DGA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.136100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2020-06-11,11.42314,0000000003,2022-12-01,9.79128,0000000003,2022-09-30
14376,93116DGA2VA,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.080600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2015-10-27,10.58929,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14377,93116DGFA2,MTG,,E,1162.000000,0.000000,0.000000,0.000000,0.273900,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,318.27,0.000000,0.000000,2020-03-11,6.89519,0000000007,2022-11-09,15.11018,0000000003,2022-09-30
14378,93116DGFA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.273900,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-04-13,11.05918,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14379,93116DGFP1,MTG,,E,2164.000000,0.000000,0.000000,0.000000,0.112600,0.000000,0.000000,800.000000,0.000000,0.000000,0.000000,0.000000,243.65,0.000000,0.000000,2021-08-25,13.4238,0000000049,2022-11-09,15.11018,0000000003,2022-09-30
14380,93116DGFP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.112900,0.000000,0.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2022-05-11,9.65159,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14381,93116DGP1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.087400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-01-08,5.99589,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14382,93116DGP1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.081400,0.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2020-06-11,11.42314,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
14383,93116EA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.115600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-12-27,13.83743,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
14384,93116EFA1,MTG,,E,479.000000,0.000000,0.000000,0.000000,0.158000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.69,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-10,15.66633,0000000003,2022-09-30
14385,93116EFA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.045700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14386,93116EFA2,MTG,,E,395.000000,0.000000,0.000000,0.000000,0.106300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.99,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-10,15.66633,0000000003,2022-09-30
14387,93116EFA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.080300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
14388,93116EFP1,MTG,,E,1327.000000,0.000000,0.000000,0.000000,0.090300,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000000,119.82,0.000000,0.000000,2016-04-05,12.77678,0000000007,2022-11-11,10.05341,0000000003,2022-09-30
