,BillNo, Revision, LineKey, LineSeqNo, ComponentItemCode, ComponentRevision, ItemType, ComponentDesc, EngineeringDrawingFindNo, EngineeringChangeAddNo, EngineeringChangeAddDate, EngineeringChangeDelNo, EngineeringChangeDelDate, WorkOrderStepNo, BillType, CommentText, MiscChargeGLAcctKey, SetupCharge, UnitOfMeasure, QuantityPerBill, StandardUnitCost, ScrapPercent, WorkTicketStepNo
20552,57432FF-KITS,000,000002,00000200000000,57400.B,*,1,,,,,,,,S,,,N,,0.250000,0.000000,2.500,
20553,57432FF-KITS,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20554,57432FF-KITS,000,000004,00000400000000,57432A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20555,57432FF-KITS,000,000005,00000500000000,57432A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20556,57432FF-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
20557,57700.B,000,000001,00000100000000,030039,*,1,,,,,,,,,,,N,,0.099500,0.000000,0.000,
20558,57700.B,000,000002,00000200000000,240077,*,1,,,,,,,,,,,N,,2.189000,0.000000,0.000,
20559,57700.B,000,000003,00000300000000,030019,*,1,,,,,,,,,,,N,,0.298500,0.000000,0.000,
20560,57700.B,000,000004,00000400000000,030012,*,1,,,,,,,,,,,N,,0.248800,0.000000,0.000,
20561,57700.B,000,000005,00000500000000,030018,*,1,,,,,,,,,,,N,,0.148300,0.000000,0.000,
20562,57700.B,000,000007,00000550000000,030130,*,1,,,,,,,,,,,N,,0.298500,0.000000,0.000,
20563,57700.B,000,000008,00000700000000,/BLDLAB4,,3,VOLUME 240 - 1K,,,,,,,,,581548150,N,GAL,1.000000,0.300000,0.000,
20564,57722PUN,000,000001,00000100000000,022019,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
20565,57722PUN,000,000004,00000400000000,57700.B,*,1,,,,,,,,S,,,N,,1.032000,0.000000,2.500,
20566,57722PUN,000,000005,00000500000000,607503G-CRC,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20567,57722PUN,000,000007,00000700000000,604503,*,1,,,,,,,,,,,N,,2.000000,0.000000,0.000,
20568,57722PUN,000,000008,00000800000000,604003RT,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20569,57722PUN,000,000009,00000900000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20570,57722PUN,000,000010,00001000000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20571,57722PUN,000,000012,00001200000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.059400,9.750000,0.000,
20572,57722PUN,000,000013,00001300000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
20573,57722PUN,000,000014,00001400000000,/C,,4,,,,,,,,,"carton print = Nettoyant BBW 650 ML""",,N,,0.000000,0.000000,0.000,
20574,57732,000,000001,00000100000000,022040,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
20575,57732,000,000002,00000200000000,57700.B,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
20576,57732,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20577,57732,000,000004,00000400000000,57732A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20578,57732,000,000005,00000500000000,57732A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20579,57732,000,000006,00000600000000,604106,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20580,57732,000,000007,00000700000000,604106DIV,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20581,57732,000,000008,00000800000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20582,57732,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.059400,9.750000,0.000,
20583,57732,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
20584,577G55,000,000001,00000100000000,050222,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20585,577G55,000,000002,00000200000000,57700.B,*,1,,,,,,,,S,,,N,,55.000000,0.000000,2.500,
20586,577G55,000,000003,00000300000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20587,577G55,000,000004,00000400000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.535300,9.750000,0.000,
20588,577G55,000,000005,00000250000000,577G55A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20589,577G55,000,000006,00000500000000,/DOS-DRUM,,3,Operating Cost for Drum,,,,,,,,,578000050,N,EACH,1.000000,2.500000,0.000,
20590,58000.B,000,000001,00000100000000,030019,*,1,,,,,,,,,,,N,,0.816000,0.000000,0.000,
20591,58000.B,000,000002,00000200000000,031031,*,1,,,,,,,,,,,N,,0.130000,0.000000,0.000,
20592,58000.B,000,000003,00000300000000,031013,*,1,,,,,,,,,,,N,,0.150000,0.000000,0.000,
20593,58000.B,000,000004,00000400000000,030003,*,1,,,,,,,,,,,N,,0.030000,0.000000,0.000,
20594,58000.B,000,000005,00000500000000,500321,*,1,,,,,,,,,,,N,,0.000900,0.000000,0.000,
20595,58000.B,000,000007,00000700000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20596,58050UN,000,000001,00000100000000,030191,*,1,,,,,,,,,,,N,,13.200000,0.000000,2.500,
20597,58050UN,000,000002,00000200000000,604002,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20598,58050UN,000,000003,00000300000000,607015,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20599,58050UN,000,000004,00000400000000,607014LID,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20600,58050UN,000,000005,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20601,58050UN,000,000006,00000500000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20602,58050UN,000,000007,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.174000,13.120000,0.000,
20603,58050UN,000,000008,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
20604,58050UN,000,000009,00000600000000,607015SCOOP,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20605,58050UN,000,000010,00001100000000,/C,,4,,,,,,,,,Use Uline bag S-1297 (6x10),,N,,0.000000,0.000000,0.000,
20606,58050UN,000,000011,00000700000000,58050P1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20607,58100.B,000,000001,00000100000000,030012,*,1,,,,,,,,,,,N,,0.170000,0.000000,0.000,
20608,58100.B,000,000002,00000200000000,100512,*,1,,,,,,,,,,,N,,4.280000,0.000000,0.000,
20609,58100.B,000,000003,00000300000000,100513,*,1,,,,,,,,,,,N,,0.750000,0.000000,0.000,
20610,58100.B,000,000004,00000400000000,030124,*,1,,,,,,,,,,,N,,0.030000,0.000000,0.000,
20611,58100.B,000,000006,00000600000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20612,58116UN,000,000001,00000100000000,022034,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
20613,58116UN,000,000002,00000200000000,400702,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
20614,58116UN,000,000003,00000300000000,604056,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20615,58116UN,000,000006,00000600000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20616,58116UN,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20617,58116UN,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.076800,9.750000,0.000,
20618,58116UN,000,000011,00001100000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,12.000000,0.080000,0.000,
20619,58116UN,000,000012,00000250000000,58100.B,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
20620,58200.B,000,000001,00000100000000,030143,*,1,,,,,,,,,,,N,,0.829900,0.000000,0.000,
20621,58200.B,000,000002,00000200000000,031038,*,1,,,,,,,,,,,N,,1.740000,0.000000,0.000,
20622,58200.B,000,000003,00000300000000,030146,*,1,,,,,,,,,,,N,,0.020000,0.000000,0.000,
20623,58200.B,000,000005,00000500000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20624,58200UN,000,000001,00000100000000,022000,*,1,,,,,,,,S,,,N,,4.000000,0.000000,0.000,
20625,58200UN,000,000002,00000200000000,58200.B,*,1,,,,,,,,S,,,N,,4.000000,0.000000,2.500,
20626,58200UN,000,000003,00000300000000,502403,*,1,,,,,,,0000,,,,N,,4.000000,0.000000,0.000,
20627,58200UN,000,000006,00000600000000,502406,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20628,58200UN,000,000009,00000900000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20629,58200UN,000,000010,00001000000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20630,58200UN,000,000011,00001100000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.065600,9.750000,0.000,
20631,58200UN,000,000012,00001200000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,4.000000,0.080000,0.000,
20632,58208PUN,000,000001,00000100000000,607020,*,1,,,,,,,0000,,,,N,,6.000000,0.000000,0.000,
20633,58208PUN,000,000002,00000200000000,58200.B,*,1,,,,,,,,S,,,N,,0.375000,0.000000,2.500,
20634,58208PUN,000,000003,00000300000000,607519,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20635,58208PUN,000,000004,00000400000000,604072,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20636,58208PUN,000,000006,00000600000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20637,58208PUN,000,000009,00000900000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20638,58208PUN,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
20639,58208PUN,000,000011,00001100000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
20640,58600FF,000,000001,00000100000000,58600FF-KITS,*,1,,,,,,,,S,,,N,,4.000000,0.000000,0.000,
20641,58600FF,000,000002,00000200000000,604099,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
20642,58600FF,000,000003,00000300000000,604100,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20643,58600FF,000,000004,00000400000000,607605,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
20644,58600FF,000,000005,00000500000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20645,58600FF,000,000006,00000600000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20646,58600FF,000,000007,00000700000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.140000,9.750000,0.000,
20647,58600FF,000,000008,00000800000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,4.000000,0.040000,0.000,
20648,58600FF-KITS,000,000001,00000100000000,022000,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
20649,58600FF-KITS,000,000002,00000200000000,602602,*,1,,,,,,,,S,,,N,,1.000000,0.000000,2.500,
20650,58600FF-KITS,000,000003,00000300000000,607512VENT,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20651,58600FF-KITS,000,000004,00000400000000,58600A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20652,58600FF-KITS,000,000005,00000500000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,22.250000,0.000,
20653,58632FF,000,000001,00000100000000,58632FF-KITS,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
20654,58632FF,000,000002,00000200000000,604084,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20655,58632FF,000,000003,00000300000000,604093,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20656,58632FF,000,000004,00000400000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20657,58632FF,000,000005,00000500000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20658,58632FF,000,000006,00000600000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20659,58632FF,000,000007,00000700000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.187200,9.750000,0.000,
20660,58632FF,000,000008,00000800000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
20661,58632FF-KITS,000,000001,00000100000000,022040,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
20662,58632FF-KITS,000,000002,00000200000000,602602,*,1,,,,,,,,S,,,N,,0.250000,0.000000,2.500,
20663,58632FF-KITS,000,000003,00000300000000,607527VENT,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20664,58632FF-KITS,000,000004,00000400000000,58632A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20665,58632FF-KITS,000,000005,00000500000000,58632A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20666,58632FF-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
20667,58NB,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,12.000000,0.000000,0.000,
20668,58NB,000,000002,00000200000000,94900.B,*,1,,,,,,,,S,,,N,,3.000000,0.000000,2.500,
20669,58NB,000,000003,00000300000000,607521BLACK,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
20670,58NB,000,000004,00000400000000,58NBA1,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
20671,58NB,000,000005,00000500000000,58NBA2,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
20672,58NB,000,000006,00000600000000,604006,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20673,58NB,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20674,58NB,000,000008,00000800000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20675,58NB,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.076800,9.750000,0.000,
20676,58NB,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
20677,59032,000,000001,00000100000000,022040,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
20678,59032,000,000002,00000200000000,44200.B,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
20679,59032,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20680,59032,000,000004,00000400000000,59032A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20681,59032,000,000005,00000500000000,59032A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20682,59032,000,000006,00000600000000,604106,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20683,59032,000,000007,00000700000000,604106DIV,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20684,59032,000,000008,00000800000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
20685,59032,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.059400,9.750000,0.000,
20686,59032,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
20687,59032FF,000,000001,00000100000000,59032FF-KITS,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
20688,59032FF,000,000004,00000800000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20689,59032FF,000,000007,00000400000000,604084,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
20690,59032FF,000,000008,00000700000000,604093,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20691,59032FF,000,000009,00000900000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20692,59032FF,000,000010,00001000000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20693,59032FF,000,000011,00001100000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.187200,9.750000,0.000,
20694,59032FF,000,000012,00001200000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
20695,59032FF-KITS,000,000001,00000100000000,022040,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
20696,59032FF-KITS,000,000002,00000200000000,44200.B,*,1,,,,,,,,S,,,N,,0.250000,0.000000,2.500,
20697,59032FF-KITS,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20698,59032FF-KITS,000,000004,00000400000000,59032A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20699,59032FF-KITS,000,000005,00000500000000,59032A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20700,59032FF-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
20701,601009,000,000001,00000100000000,601015,*,1,,,,,,,,,,,N,,0.500000,0.000000,0.000,
20702,601009,000,000003,00000200000000,050015,*,1,,,,,,,,,10.863 #s per Gallon,,N,,0.121600,0.000000,0.000,
20703,601009,000,000004,00000300000000,240079,*,1,,,,,,,,,13.12 #s per Gallon,,N,,0.013100,0.000000,0.000,
20704,601009,000,000005,00000400000000,240011,*,1,,,,,,,,,,,N,,0.001300,0.000000,0.000,
20705,601009,000,000006,00000500000000,240087,*,1,,,,,,,,,,,N,,0.000400,0.000000,0.000,
20706,601009,000,000007,00000600000000,100511,*,1,,,,,,,,,,,N,,0.001200,0.000000,0.000,
20707,601009,000,000008,00000250000000,030143,*,1,,,,,,,,,,,N,,0.492500,0.000000,0.000,
20708,601009,000,000009,00000800000000,/BLDLAB2,,3,VOLUME 2K - 3K,,,,,,,,,581548150,N,GAL,1.000000,0.200000,0.000,
20709,601009GOLD.B,000,000001,00000100000000,601015,*,1,,,,,,,,,,,N,,0.500000,0.000000,0.000,
20710,601009GOLD.B,000,000003,00000200000000,050015,*,1,,,,,,,,,10.863 #s per Gallon,,N,,0.108600,0.000000,0.000,
20711,601009GOLD.B,000,000004,00000300000000,240079,*,1,,,,,,,,,13.12 #s per Gallon,,N,,0.013100,0.000000,0.000,
20712,601009GOLD.B,000,000005,00000400000000,030122,*,1,,,,,,,,,,,N,,0.001300,0.000000,0.000,
20713,601009GOLD.B,000,000007,00000500000000,100511,*,1,,,,,,,,,,,N,,0.001200,0.000000,0.000,
20714,601009GOLD.B,000,000008,00000800000000,/BLDLAB4,,3,VOLUME 240 - 1K,,,,,,,,,581548150,N,GAL,1.000000,0.300000,0.000,
20715,601011,000,000001,00000100000000,601015,*,1,,,,,,,0000,,,,N,,0.980000,0.000000,0.000,
20716,601011,000,000002,00000200000000,601021,*,1,,,,,,,0000,,10.56lbs/gal,,N,,0.211200,0.000000,0.000,
20717,601011,000,000004,00000250000000,100511,*,1,,,,,,,,,,,N,,0.003000,0.000000,0.000,
20718,601011,000,000005,00000275000000,100460,*,1,,,,,,,,,,,N,,0.000900,0.000000,0.000,
20719,601011,000,000006,00000287500000,240079,*,1,,,,,,,,,13.12 lbs/gal,,N,,0.013100,0.000000,0.000,
20720,601011,000,000007,00000400000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20721,601011DIL,000,000001,00000100000000,601015,*,1,,,,,,,0000,,,,N,,0.500000,0.000000,0.000,
20722,601011DIL,000,000002,00000200000000,601021,*,1,,,,,,,0000,,10.56lbs/gal,,N,,0.129200,0.000000,0.000,
20723,601011DIL,000,000004,00000250000000,100511,*,1,,,,,,,,,,,N,,0.000600,0.000000,0.000,
20724,601011DIL,000,000005,00000275000000,240079,*,1,,,,,,,,,13.14 lbs/gal,,N,,0.006600,0.000000,0.000,
20725,601011DIL,000,000006,00000287500000,100460,*,1,,,,,,,,,,,N,,0.000500,0.000000,0.000,
20726,601011DIL,000,000007,00000050000000,030143,*,1,,,,,,,,,,,N,,0.490000,0.000000,0.000,
20727,601011DIL,000,000008,00000400000000,/BLDLAB4,,3,VOLUME 240 - 1K,,,,,,,,,581548150,N,GAL,1.000000,0.300000,0.000,
20728,601013,000,000001,00000100000000,601015,*,1,,,,,,,0000,,,,N,,0.970000,0.000000,0.000,
20729,601013,000,000002,00000200000000,050015,*,1,,,,,,,0000,,10.863lbs/gal,,N,,0.021700,0.000000,0.000,
20730,601013,000,000003,00000300000000,240011,*,1,,,,,,,0000,,,,N,,0.001400,0.000000,0.000,
20731,601013,000,000004,00000400000000,240087,*,1,,,,,,,0000,,,,N,,0.004000,0.000000,0.000,
20732,601013,000,000006,00000450000000,100511,*,1,,,,,,,,,,,N,,0.002600,0.000000,0.000,
20733,601013,000,000007,00000600000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20734,601013PA,000,000001,00000100000000,601015,*,1,,,,,,,0000,,,,N,,0.978400,0.000000,0.000,
20735,601013PA,000,000002,00000200000000,050015,*,1,,,,,,,0000,,11.26 lbs/gal,,N,,0.247700,0.000000,0.000,
20736,601013PA,000,000003,00000300000000,240011,*,1,,,,,,,0000,,,,N,,0.001400,0.000000,0.000,
20737,601013PA,000,000004,00000400000000,240087,*,1,,,,,,,0000,,,,N,,0.000400,0.000000,0.000,
20738,601013PA,000,000005,00000500000000,240079,*,1,,,,,,,,,13.14 lbs/gal,,N,,0.012400,0.000000,0.000,
20739,601013PA,000,000008,00000550000000,100511,*,1,,,,,,,,,,,N,,0.001000,0.000000,0.000,
20740,601013PA,000,000009,00000700000000,/BLDLAB1,,3,VOLUME 3K - 7K,,,,,,,,,581548150,N,GAL,1.000000,0.150000,0.000,
20741,601013PACLR,000,000001,00000100000000,601015,*,1,,,,,,,0000,,,,N,,0.977000,0.000000,0.000,
20742,601013PACLR,000,000002,00000200000000,050015,*,1,,,,,,,0000,,11.26lbs/gal,,N,,0.252200,0.000000,0.000,
20743,601013PACLR,000,000005,00000500000000,240079,*,1,,,,,,,,,13.14 lbs/gal,,N,,0.013100,0.000000,0.000,
20744,601013PACLR,000,000006,00000600000000,100511,*,1,,,,,,,,,,,N,,0.000900,0.000000,0.000,
20745,601013PACLR,000,000008,00000800000000,/BLDLAB1,,3,VOLUME 3K - 7K,,,,,,,,,581548150,N,GAL,1.000000,0.150000,0.000,
20746,601015G55,000,000001,00000100000000,601015,*,1,,,,,,,,,,,N,,55.000000,0.000000,0.000,
20747,601015G55,000,000002,00000200000000,050222,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20748,601015G55,000,000003,00000300000000,601015G55A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
20749,601015G55,000,000004,00000400000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
20750,601015G55,000,000005,00000500000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.535300,9.750000,0.000,
20751,601015G55,000,000006,00000600000000,/DOS-DRUM,,3,Operating Cost for Drum,,,,,,,,,578000050,N,EACH,1.000000,2.500000,0.000,
20752,601022,000,000001,00000100000000,601015,*,1,,,,,,,,,,,N,,0.300000,0.000000,0.000,
20753,601022,000,000002,00000200000000,240011,*,1,,,,,,,,,,,N,,0.001000,0.000000,0.000,
20754,601022,000,000003,00000300000000,050015,*,1,,,,,,,,,,,N,,0.072000,0.000000,0.000,
20755,601022,000,000005,00000500000000,100511,*,1,,,,,,,,,,,N,,0.000600,0.000000,0.000,
20756,601022,000,000007,00000600000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20757,601023,000,000001,00000100000000,601015,*,1,,,,,,,,,,,N,,0.957000,0.000000,0.000,
20758,601023,000,000002,00000200000000,050015,*,1,,,,,,,,,,,N,,0.205000,0.000000,0.000,
20759,601023,000,000003,00000300000000,240011,*,1,,,,,,,,,,,N,,0.002000,0.000000,0.000,
20760,601023,000,000004,00000400000000,030122,*,1,,,,,,,,,,,N,,0.001000,0.000000,0.000,
20761,601023,000,000005,00000500000000,240079,*,1,,,,,,,,,,,N,,0.013000,0.000000,0.000,
20762,601023,000,000007,00000700000000,/C,,4,,,,,,,,,PHOSPHORIC ACID  13.12 LBS/GAL,,N,,0.000000,0.000000,0.000,
20763,601023,000,000008,00000550000000,100511,*,1,,,,,,,,,,,N,,0.000900,0.000000,0.000,
20764,601023,000,000009,00000800000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
20765,602000,000,000001,00000100000000,030007,*,1,,,,,,,0000,,,,N,,0.094400,0.000000,0.000,
20766,602000,000,000002,00000200000000,030008CN,*,1,,,,,,,,,,,N,,1.094700,0.000000,0.000,
20767,602000,000,000003,00000300000000,030009,*,1,,,,,,,0000,,,,N,,0.001000,0.000000,0.000,
20768,602000,000,000004,00000400000000,030146,*,1,,,,,,,,,,,N,,0.017200,0.000000,0.000,
20769,602000,000,000005,00000500000000,030175,*,1,,,,,,,,,,,N,,0.018500,0.000000,0.000,
20770,602000,000,000008,00000800000000,/BLDLAB2,,3,VOLUME 2K - 3K,,,,,,,,,581548150,N,GAL,1.000000,0.200000,0.000,
20771,602000,000,000009,00000050000000,031035,*,1,,,,,,,,,,,N,,0.010000,0.000000,0.000,
20772,602001,000,000001,00000200000000,030000,*,1,,,,,,,0000,,,,N,,0.169000,0.000000,0.000,
20773,602001,000,000002,00000300000000,240073,*,1,,,,,,,0000,,,,N,,0.050700,0.000000,0.000,
20774,602001,000,000003,00000400000000,031013,*,1,,,,,,,,,,,N,,0.253500,0.000000,0.000,
20775,602001,000,000004,00000450000000,030018,*,1,,,,,,,0000,,,,N,,0.338000,0.000000,0.000,
20776,602001,000,000006,00000625000000,030175,*,1,,,,,,,,,,,N,,0.050700,0.000000,0.000,
20777,602001,000,000009,00000500000000,030198,*,1,,,,,,,,,,,N,,0.042300,0.000000,0.000,
20778,602001,000,000010,00000100000000,030146,*,1,,,,,,,,,,,N,,0.012700,0.000000,0.000,
20779,602001,000,000011,00000637500000,030009,*,1,,,,,,,,,,,N,,0.000900,0.000000,0.000,
20780,602001,000,000012,00000050000000,030142,*,1,,,,,,,,,,,N,,0.000400,0.000000,0.000,
20781,602001,000,000013,00000750000000,/BLDLAB4,,3,VOLUME 240 - 1K,,,,,,,,,581548150,N,GAL,1.000000,0.300000,0.000,
