,BillNo, Revision, LineKey, LineSeqNo, ComponentItemCode, ComponentRevision, ItemType, ComponentDesc, EngineeringDrawingFindNo, EngineeringChangeAddNo, EngineeringChangeAddDate, EngineeringChangeDelNo, EngineeringChangeDelDate, WorkOrderStepNo, BillType, CommentText, MiscChargeGLAcctKey, SetupCharge, UnitOfMeasure, QuantityPerBill, StandardUnitCost, ScrapPercent, WorkTicketStepNo
16568,1532,000,000001,00000100000000,030191,*,1,,,,,,,,,,,N,,12.000000,0.000000,2.500,
16569,1532,000,000002,00000300000000,604002,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16570,1532,000,000003,00000400000000,607015,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16571,1532,000,000004,00000500000000,607014LID,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16572,1532,000,000005,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16573,1532,000,000006,00000900000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16574,1532,000,000007,00001300000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.204000,13.120000,0.000,
16575,1532,000,000008,00001400000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
16576,1532,000,000009,00000600000000,607015SCOOP,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16577,1532,000,000011,00000700000000,58050P1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16578,1532,000,000012,00000150000000,1532A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16579,1532,000,000013,00001000000000,/C,,4,,,,,,,,,CARTON PRINT MUST BE IN FRENCH,,N,,0.000000,0.000000,0.000,
16580,1532,000,000014,00001100000000,/C,,4,,,,,,,,,Nettoyant Pierre 900 grams,,N,,0.000000,0.000000,0.000,
16581,1532,000,000015,00000200000000,BLINDSTICKER,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16582,15358591,000,000001,00000100000000,094000A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16583,15358591,000,000002,00000200000000,094000BAGFSTYLE,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16584,15358591,000,000003,00000300000000,604028,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16585,15358591,000,000004,00000400000000,15358591-KITS,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
16586,15358591,000,000009,00000900000000,/C,,4,,,,,,,,,SHRINK APPLICATOR AND BOTTLE TOGETHER W/BAG,,N,,0.000000,0.000000,0.000,
16587,15358591,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.153000,10.320000,0.000,
16588,15358591,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16589,15358591,000,000012,00000850000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16590,15358591,000,000013,00000875000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16591,15358591-KITS,000,000001,00000100000000,607034,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
16592,15358591-KITS,000,000002,00000200000000,94444CON.B,*,1,,,,,,,,S,,,N,,0.250000,0.000000,2.500,
16593,15358591-KITS,000,000003,00000300000000,400705,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16594,15358591-KITS,000,000004,00000400000000,15358591A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16595,15358591-KITS,000,000005,00000500000000,15358591A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16596,15358591-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
16597,15358609,000,000001,00000100000000,094000A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16598,15358609,000,000002,00000200000000,15358609P1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16599,15358609,000,000003,00000300000000,604054,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16600,15358609,000,000004,00000400000000,060000A3,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16601,15358609,000,000005,00000500000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.087000,17.202700,0.000,
16602,15358609,000,000006,00000600000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16603,15358609,000,000007,00000450000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16604,15358609,000,000008,00000475000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16605,15741515,000,000001,00000100000000,022019,*,1,,,,,,,,S,,,N,,12.000000,0.000000,0.000,
16606,15741515,000,000002,00000200000000,97200.B,000,1,,,,,,,,S,,,N,,2.063000,0.000000,2.500,
16607,15741515,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16608,15741515,000,000005,00000500000000,15741515A1,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16609,15741515,000,000006,00000600000000,15741515A2,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16610,15741515,000,000007,00000700000000,604004RT,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
16611,15741515,000,000008,00000800000000,604504,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
16612,15741515,000,000009,00000900000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16613,15741515,000,000010,00001000000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16614,15741515,000,000011,00001100000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.118800,9.750000,0.000,
16615,15741515,000,000012,00001200000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
16616,15741515-KIT,000,000001,00000100000000,022019,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
16617,15741515-KIT,000,000002,00000200000000,97200.B,*,1,,,,,,,,S,,,N,,0.171900,0.000000,2.500,
16618,15741515-KIT,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16619,15741515-KIT,000,000004,00000400000000,15741515A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16620,15741515-KIT,000,000005,00000500000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
16621,15741515-KIT,000,000006,00000450000000,15741515A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16622,15741523,000,000001,00000100000000,022019,*,1,,,,,,,,S,,,N,,12.000000,0.000000,0.000,
16623,15741523,000,000002,00000200000000,602023,*,1,,,,,,,,S,,,N,,2.063000,0.000000,2.500,
16624,15741523,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16625,15741523,000,000004,00000400000000,15741523A1,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16626,15741523,000,000005,00000500000000,15741523A2,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16627,15741523,000,000006,00000600000000,604004RT,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
16628,15741523,000,000007,00000700000000,604504,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
16629,15741523,000,000008,00000800000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16630,15741523,000,000009,00000900000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16631,15741523,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.118800,9.750000,0.000,
16632,15741523,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
16633,15741523-KIT,000,000001,00000100000000,022019,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
16634,15741523-KIT,000,000002,00000200000000,602023,*,1,,,,,,,,S,,,N,,0.171900,0.000000,0.000,
16635,15741523-KIT,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16636,15741523-KIT,000,000004,00000400000000,15741523A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16637,15741523-KIT,000,000005,00000500000000,15741523A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16638,15741523-KIT,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
16639,15800.B,000,000001,00000100000000,100427,*,1,,,,,,,,,,,N,,0.810000,0.000000,0.000,
16640,15800.B,000,000002,00000200000000,100421G2,*,1,,,,,,,,,,,N,,0.187000,0.000000,0.000,
16641,15800.B,000,000003,00000300000000,100412,*,1,,,,,,,,,,,N,,0.029600,0.000000,0.000,
16642,15800.B,000,000005,00000500000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
16643,15805,000,000001,00000100000000,607007,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16644,15805,000,000002,00000200000000,15800.B,*,1,,,,,,,0000,S,,,N,,5.000000,0.000000,2.500,
16645,15805,000,000003,00000300000000,15805LB,*,1,,,,,,,,,,,N,,2.000000,0.000000,0.000,
16646,15805,000,000004,00000400000000,607007LID,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16647,15805,000,000005,00000500000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16648,15805,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.086900,9.750000,0.000,
16649,15805,000,000007,00000700000000,/DOS-1PACK,,3,Operating Cost for Packing,,,,,,,,,578000050,N,EACH,1.000000,0.300000,0.000,
16650,15941362,000,000001,00000200000000,113341,*,1,,,,,,,,,,,N,,1.500000,0.000000,2.500,
16651,15941362,000,000002,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
16652,15941362,000,000003,00000300000000,607517,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16653,15941362,000,000004,00000400000000,15941362A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16654,15941362,000,000005,00000500000000,15941362A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16655,15941362,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16656,15941362,000,000007,00000700000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16657,15941362,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16658,15941362,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
16659,15941362,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16660,15941396,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
16661,15941396,000,000002,00000200000000,101762,*,1,,,,,,,,,,,N,,1.500000,0.000000,2.500,
16662,15941396,000,000003,00000300000000,607517,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16663,15941396,000,000004,00000400000000,15941396A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16664,15941396,000,000005,00000500000000,15941396A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16665,15941396,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16666,15941396,000,000007,00000700000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16667,15941396,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16668,15941396,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
16669,15941396,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16670,15941404,000,000001,00000200000000,124971,*,1,,,,,,,,,,,N,,0.750000,0.000000,2.500,
16671,15941404,000,000002,00000100000000,022016,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
16672,15941404,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16673,15941404,000,000004,00000400000000,15941404A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16674,15941404,000,000005,00000500000000,15941404A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16675,15941404,000,000006,00000600000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16676,15941404,000,000007,00000700000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16677,15941404,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16678,15941404,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
16679,15941404,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16680,15941412,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
16681,15941412,000,000002,00000200000000,124971,*,1,,,,,,,,,,,N,,1.500000,0.000000,2.500,
16682,15941412,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16683,15941412,000,000004,00000400000000,15941412A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16684,15941412,000,000005,00000500000000,15941412A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16685,15941412,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16686,15941412,000,000007,00000700000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16687,15941412,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16688,15941412,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
16689,15941412,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16690,15941420,000,000001,00000100000000,15941420A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16691,15941420,000,000002,00000200000000,15941420A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16692,15941420,000,000003,00000300000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,19.510000,0.000,
16693,15941420,000,000004,00000400000000,/C,,4,,,,,,,,,USE 089616PUN FROM THE DC.,,N,,0.000000,0.000000,0.000,
16694,15941420,000,000005,00000500000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.060000,0.000,
16695,15941420,000,000006,00000250000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16696,15941420,000,000007,00000275000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16697,15941438,000,000001,00000100000000,15941438A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16698,15941438,000,000002,00000200000000,15941438A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16699,15941438,000,000003,00000300000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16700,15941438,000,000004,00000400000000,/C,,4,,,,,,,,,USE 089632PUN FROM THE DC.,,N,,0.000000,0.000000,0.000,
16701,15941438,000,000005,00000350000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,22.250000,0.000,
16702,15941438,000,000006,00000500000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.060000,0.000,
16703,15941446,000,000001,00000100000000,15941446A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16704,15941446,000,000002,00000200000000,15941446A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16705,15941446,000,000003,00000300000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,19.510000,0.000,
16706,15941446,000,000004,00000400000000,/C,,4,,,,,,,,,USE 085716PUN FROM THE DC.,,N,,0.000000,0.000000,0.000,
16707,15941446,000,000005,00000500000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.060000,0.000,
16708,15941446,000,000006,00000250000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16709,15941446,000,000007,00000275000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16710,15941453,000,000001,00000100000000,15941453A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16711,15941453,000,000002,00000200000000,15941453A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16712,15941453,000,000003,00000300000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16713,15941453,000,000004,00000400000000,/C,,4,,,,,,,,,USE 085732UN FROM THE DC.,,N,,0.000000,0.000000,0.000,
16714,15941453,000,000005,00000250000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16715,15941453,000,000006,00000350000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,22.250000,0.000,
16716,15941453,000,000007,00000500000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.060000,0.000,
16717,15941461,000,000001,00000100000000,15941461A1,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
16718,15941461,000,000002,00000200000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.084000,19.510000,0.000,
16719,15941461,000,000003,00000300000000,/C,,4,,,,,,,,,** Use 082314UN from the DC,,N,,0.000000,0.000000,0.000,
16720,15941461,000,000004,00000400000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.060000,0.000,
16721,15941461,000,000005,00000150000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16722,15941461,000,000006,00000175000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16723,1608,000,000001,00000100000000,607020,*,1,,,,,,,0000,,,,N,,6.000000,0.000000,0.000,
16724,1608,000,000002,00000200000000,58200.B,*,1,,,,,,,,S,,,N,,0.375000,0.000000,2.500,
16725,1608,000,000003,00000300000000,607519,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16726,1608,000,000004,00000400000000,604072,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16727,1608,000,000005,00000500000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16728,1608,000,000006,00000600000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16729,1608,000,000007,00000700000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
16730,1608,000,000008,00000800000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
16731,1608,000,000009,00000250000000,1608A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16732,1608,000,000010,00000275000000,1608A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16733,1608,000,000011,00001100000000,/C,,4,,,,,,,,,CARTON PRINT MUST BE IN FRENCH,,N,,0.000000,0.000000,0.000,
16734,1608,000,000012,00001200000000,/C,,4,,,,,,,,,Protecteur Polywood ET Composite 250ml,,N,,0.000000,0.000000,0.000,
16735,1608E,000,000001,00000100000000,607020,*,1,,,,,,,0000,,,,N,,6.000000,0.000000,0.000,
16736,1608E,000,000002,00000200000000,58200.B,*,1,,,,,,,,S,,,N,,0.375000,0.000000,2.500,
16737,1608E,000,000003,00000300000000,1608EA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16738,1608E,000,000004,00000400000000,1608EA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16739,1608E,000,000005,00000500000000,607519,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
16740,1608E,000,000006,00000600000000,604072,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16741,1608E,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16742,1608E,000,000008,00000800000000,344849,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16743,1608E,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
16744,1608E,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.040000,0.000,
16745,1608E,000,000012,00001200000000,/C,,4,,,,,,,,,"Carton print - ""Polywood Protector 250ml""",,N,,0.000000,0.000000,0.000,
16746,1609,000,000001,00000100000000,022000,*,1,,,,,,,,S,,,N,,4.000000,0.000000,0.000,
16747,1609,000,000002,00000200000000,58200.B,*,1,,,,,,,,S,,,N,,4.000000,0.000000,2.500,
16748,1609,000,000003,00000300000000,1609A1,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
16749,1609,000,000004,00000400000000,502403,*,1,,,,,,,0000,,,,N,,4.000000,0.000000,0.000,
16750,1609,000,000005,00000500000000,502406,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16751,1609,000,000006,00000600000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16752,1609,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16753,1609,000,000008,00000800000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.065600,9.750000,0.000,
16754,1609,000,000009,00000900000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,4.000000,0.080000,0.000,
16755,1609,000,000010,00001000000000,/C,,4,,,,,,,,,"Carton label print = ""PROTECTEUR BOIS COMPOSITE 3,7L""",,N,,0.000000,0.000000,0.000,
16756,16100.B,000,000001,00000100000000,100427,*,1,,,,,,,,,,,N,,0.947000,0.000000,0.000,
16757,16100.B,000,000002,00000200000000,100421G2,*,1,,,,,,,,,,,N,,0.004900,0.000000,0.000,
16758,16100.B,000,000004,00000250000000,100412,*,1,,,,,,,,,,,N,,0.029600,0.000000,0.000,
16759,16100.B,000,000005,00000400000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
16760,16105,000,000001,00000100000000,607007,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16761,16105,000,000002,00000200000000,16100.B,*,1,,,,,,,0000,S,,,N,,5.000000,0.000000,2.500,
16762,16105,000,000003,00000300000000,16105LB,*,1,,,,,,,,,,,N,,2.000000,0.000000,0.000,
16763,16105,000,000004,00000400000000,607007LID,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16764,16105,000,000005,00000500000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
16765,16105,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.086900,9.750000,0.000,
16766,16105,000,000007,00000700000000,/DOS-1PACK,,3,Operating Cost for Packing,,,,,,,,,578000050,N,EACH,1.000000,0.300000,0.000,
16767,16155,000,000001,00000100000000,342601,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16768,16155,000,000002,00000200000000,16100.B,*,1,,,,,,,,S,,,N,,55.000000,0.000000,2.500,
16769,16155,000,000003,00000300000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16770,16155,000,000004,00000400000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.535300,9.750000,0.000,
16771,16155,000,000005,00000500000000,/DOS-DRUM,,3,Operating Cost for Drum,,,,,,,,,578000050,N,EACH,1.000000,2.500000,0.000,
16772,16200.B,000,000001,00000100000000,100428M6,*,1,,,,,,,,,,,N,,0.810000,0.000000,0.000,
16773,16200.B,000,000002,00000200000000,100421G2,*,1,,,,,,,,,,,N,,0.190000,0.000000,0.000,
16774,16200.B,000,000003,00000300000000,100412,*,1,,,,,,,,,,,N,,0.029800,0.000000,0.000,
16775,16200.B,000,000005,00000500000000,/BLDLAB5,,3,VOLUME <240,,,,,,,,,581548150,N,GAL,1.000000,0.350000,0.000,
16776,16205,000,000001,00000100000000,607007,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16777,16205,000,000002,00000200000000,16200.B,*,1,,,,,,,0000,S,,,N,,5.000000,0.000000,2.500,
16778,16205,000,000003,00000300000000,16205LB,*,1,,,,,,,,,,,N,,2.000000,0.000000,0.000,
16779,16205,000,000004,00000400000000,607007LID,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
16780,16205,000,000005,00000500000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
16781,16205,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.086900,9.750000,0.000,
16782,16205,000,000007,00000700000000,/DOS-1PACK,,3,Operating Cost for Packing,,,,,,,,,578000050,N,EACH,1.000000,0.300000,0.000,
16783,16245730,000,000001,00000100000000,022040,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
16784,16245730,000,000002,00000200000000,602016,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
16785,16245730,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
